Census Tract , CES 3.0 Score,CES 3.0 Percentile," CES 3.0 
Percentile Range",Total Population,"California 
County",Hispanic (%),White (%),African American (%),Native American (%),Asian American (%),Other (%)
6059099223,34.57,67.61,65-70%,5102,Orange ,16.1,17.8,0.5,0.2,63.5,1.9
6073010012,34.57,67.6,65-70%,4581,San Diego,94.8,2.4,0.7,0.1,1.5,0.5
6037481201,34.57,67.59,65-70%,3598,Los Angeles,23,16.1,0.9,0.1,58.3,1.6
6077003106,34.56,67.57,65-70%,3600,San Joaquin,22.8,58.4,6.4,0.3,8.1,3.9
6071003605,34.56,67.56,65-70%,4223,San Bernardino,73.5,12.3,9.4,0.2,3,1.6
6037404202,34.55,67.55,65-70%,3366,Los Angeles,57.5,27.9,3.3,0.3,8.7,2.3
6037141302,34.55,67.54,65-70%,5504,Los Angeles,11.7,70.5,5.5,0.1,8.4,3.7
6001444500,34.54,67.52,65-70%,6696,Alameda ,39.9,19.1,5.5,0.2,31.3,4
6071011900,34.54,67.51,65-70%,3567,San Bernardino,34.7,56.9,3.4,1.1,1.6,2.4
6071012101,34.51,67.5,65-70%,5565,San Bernardino,21.8,61,9.3,0.6,4,3.3
6085501700,34.5,67.49,65-70%,4916,Santa Clara,84,9.8,1.7,0.2,3.2,1.1
6037407101,34.5,67.47,65-70%,4834,Los Angeles,89.7,4.6,0.5,0.3,4.3,0.7
6001405902,34.49,67.46,65-70%,3035,Alameda ,23.2,5.8,14.2,0.2,53.7,3
6101050900,34.46,67.45,65-70%,1561,Sutter ,40.1,53.5,0.2,2.4,1.6,2.2
6037551300,34.46,67.44,65-70%,5422,Los Angeles,71.9,18,3.9,0.2,4.9,1
6065040902,34.45,67.42,65-70%,5040,Riverside ,39.8,42.8,4.5,0.4,10.2,2.4
6059088402,34.45,67.41,65-70%,4854,Orange ,58.4,16.7,1.6,0.1,21.7,1.5
6067007202,34.44,67.4,65-70%,4065,Sacramento ,21.2,65.3,3,0.6,6.9,3
6031000402,34.42,67.39,65-70%,5280,Kings ,39,45.8,5.8,0.5,5.6,3.3
6065050900,34.41,67.37,65-70%,4340,Riverside ,26.3,43.5,10.6,0.3,15.6,3.8
6013313206,34.4,67.36,65-70%,5757,Contra Costa,57,12.6,14.9,0.2,11.6,3.7
6077001101,34.4,67.35,65-70%,4931,San Joaquin,39.2,42.1,5.4,0.7,8.1,4.4
6037532102,34.37,67.34,65-70%,3574,Los Angeles,87.6,6.9,0.1,0.1,4.9,0.4
6039000700,34.37,67.32,65-70%,10776,Madera ,50,42.1,2.1,0.7,3.2,1.9
6073016504,34.36,67.31,65-70%,6253,San Diego,30.9,51.2,9.2,0.3,3.9,4.4
6057000600,34.36,67.3,65-70%,6237,Nevada ,10,83.2,0.4,1.1,1.6,3.6
6059075202,34.36,67.28,65-70%,5753,Orange ,91.9,3.7,1,0.2,2.8,0.3
6031001401,34.35,67.27,65-70%,3002,Kings ,85.3,11.1,1.7,0.1,0.8,1
6085503709,34.35,67.26,65-70%,5088,Santa Clara,35.3,2.1,1.1,0.1,60.3,1.1
6073004600,34.35,67.25,65-70%,1940,San Diego,33.4,53,5.7,0.5,4.1,3.4
6037211910,34.34,67.23,65-70%,4657,Los Angeles,61.4,7.4,5.9,0.2,23.3,1.8
6065044200,34.33,67.22,65-70%,5701,Riverside ,56.3,17.9,16.1,1.4,5.3,2.9
6037554522,34.33,67.21,65-70%,4787,Los Angeles,15.9,20.3,6.6,0.3,53.5,3.5
6085503712,34.31,67.2,65-70%,4108,Santa Clara,45,5.6,2.7,0.2,44.4,2.1
6019006603,34.29,67.18,65-70%,2047,Fresno ,61.7,30.7,2.6,0.3,3.5,1.1
6073016000,34.25,67.17,65-70%,2419,San Diego,24.9,62.5,3.6,0.2,4.1,4.8
6059075302,34.25,67.16,65-70%,4481,Orange ,79.2,13.3,1.7,0.1,5,0.8
6065045703,34.25,67.15,65-70%,5708,Riverside ,98,1.3,0.2,0.1,0.3,0.1
6067008908,34.24,67.13,65-70%,4835,Sacramento ,21.6,59.9,6.3,0.7,7.3,4.2
6065041406,34.24,67.12,65-70%,5968,Riverside ,44.4,31.9,8.6,0.3,11.9,2.9
6013302007,34.22,67.11,65-70%,6347,Contra Costa,40.2,42.4,6.8,0.4,6.6,3.6
6083000804,34.22,67.1,65-70%,7189,Santa Barbara,71.3,23.1,2.1,0.7,1.4,1.3
6037462002,34.21,67.08,65-70%,3942,Los Angeles,69.1,6.8,18.8,0.1,4.3,0.8
6095252606,34.21,67.07,65-70%,5148,Solano ,44.4,21.5,16.9,0.1,11.5,5.6
6025012301,34.19,67.06,65-70%,5633,Imperial ,51.1,19.3,27.5,0.4,1.2,0.5
6001400800,34.19,67.05,65-70%,3594,Alameda ,10.2,31.6,40.7,0.4,12.1,5
6077004302,34.18,67.03,65-70%,5718,San Joaquin,31.3,60,0.7,0.4,5.4,2.2
6037132501,34.18,67.02,65-70%,3763,Los Angeles,47.8,36.2,3,0.2,10.9,1.9
6059089104,34.18,67.01,65-70%,5376,Orange ,71.3,5.2,0.6,0.1,22.2,0.5
6071004505,34.17,66.99,65-70%,4724,San Bernardino,49.3,30.9,15.1,0.7,1.1,2.9
6085503401,34.17,66.98,65-70%,4915,Santa Clara,81.3,2.5,1.4,0.1,14,0.8
6037701802,34.15,66.97,65-70%,4463,Los Angeles,32.7,41.7,13.7,0.2,8.3,3.4
6059011504,34.15,66.96,65-70%,5473,Orange ,25.4,41,5,0.3,24,4.2
6099001001,34.14,66.94,65-70%,6042,Stanislaus ,22.9,68.6,2.4,0.5,3.1,2.7
6107002602,34.13,66.93,65-70%,5561,Tulare ,84.3,11.1,0.1,0.1,3.9,0.5
6013307102,34.12,66.92,65-70%,5038,Contra Costa,49.4,34.7,8.6,1,3,3.3
6031001001,34.11,66.91,65-70%,4176,Kings ,34.9,48.8,4.3,0.6,8.7,2.6
6001403100,34.09,66.89,65-70%,2238,Alameda ,14.3,18.2,30.3,0.2,33.9,3.1
6029005004,34.09,66.88,65-70%,7219,Kern ,78.6,8.1,0.6,0.2,11,1.5
6029003124,34.08,66.87,65-70%,5414,Kern ,46.3,36.3,5.9,0.4,8.8,2.4
6059088601,34.08,66.86,65-70%,6305,Orange ,32.5,16.8,1.1,0.3,48.1,1.2
6095251600,34.07,66.84,65-70%,2359,Solano ,28.3,29.6,24.4,0.5,10.4,6.7
6037212420,34.06,66.83,65-70%,3228,Los Angeles,55.5,5.4,4.1,0,33.7,1.3
6053001802,34.05,66.82,65-70%,5078,Monterey ,68.4,17.9,3,0.3,8.1,2.4
6075061000,34.05,66.81,65-70%,3610,San Francisco,16.5,10.9,13.1,0.5,55.1,3.9
6099000905,34.05,66.79,65-70%,6102,Stanislaus ,21.3,66,3,0.6,5.4,3.7
6099002801,34.03,66.78,65-70%,5624,Stanislaus ,37.1,57.9,0.9,0.6,1.3,2.3
6037183810,34.03,66.77,65-70%,4369,Los Angeles,87.5,6.3,1.2,0.1,3.6,1.2
6037701702,34.03,66.75,65-70%,3106,Los Angeles,19.3,59,7.8,0.2,9.1,4.6
6001400900,34.02,66.74,65-70%,2302,Alameda ,13.3,31,43.7,0.3,5.8,6
6073013104,34,66.73,65-70%,5893,San Diego,73.2,12.6,6.2,0.3,5.3,2.5
6059075514,34,66.72,65-70%,3703,Orange ,66.3,15.9,2.3,0.1,13.8,1.6
6037265201,34,66.7,65-70%,2608,Los Angeles,4.9,76.1,0.8,0,13.3,4.9
6037551402,33.98,66.69,65-70%,4468,Los Angeles,67.6,20.3,2.4,0.2,8.3,1.1
6085503210,33.97,66.68,65-70%,4453,Santa Clara,46.6,4.7,2.2,0.1,44.7,1.7
6115040901,33.96,66.67,65-70%,2783,Yuba ,17.1,65.1,0.7,2.1,10.6,4.3
6007003300,33.96,66.65,65-70%,4852,Butte ,16.2,71,1.2,4.4,2.8,4.4
6065043812,33.95,66.64,65-70%,5409,Riverside ,6.3,88.2,2.1,0.2,2.7,0.5
6073018200,33.95,66.63,65-70%,6847,San Diego,55.8,36.7,2.6,0.5,2.2,2.2
6037134903,33.94,66.62,65-70%,4216,Los Angeles,39.2,30.5,8.4,0.2,18,3.7
6037600601,33.93,66.6,65-70%,2461,Los Angeles,7.3,1.2,88.6,0.2,0.6,2.1
6059021821,33.93,66.59,65-70%,6582,Orange ,29,42,2.6,0.4,23.2,2.8
6067008910,33.93,66.58,65-70%,3486,Sacramento ,17.8,60.3,9.8,1.1,4.9,6.1
6073003401,33.92,66.57,65-70%,6065,San Diego,39.7,17.7,24.9,0.3,14.5,2.9
6037920106,33.92,66.55,65-70%,3110,Los Angeles,54.8,36.7,3.5,0.3,2,2.9
6073011802,33.89,66.54,65-70%,6741,San Diego,76.8,4.5,4.5,0.1,12.8,1.3
6037107010,33.89,66.53,65-70%,3247,Los Angeles,91.5,6.1,0.4,0.1,1.6,0.2
6059087106,33.88,66.52,65-70%,5097,Orange ,66.5,18.9,1.5,0.4,11.5,1.2
6067009110,33.86,66.5,65-70%,1482,Sacramento ,24.2,27.6,34.4,0.7,7.2,5.8
6037600801,33.86,66.49,65-70%,3245,Los Angeles,10.9,1.2,84.4,0.1,0.9,2.6
6013307201,33.85,66.48,65-70%,3467,Contra Costa,46,31.4,13.6,0.3,5.5,3.2
6059099903,33.84,66.46,65-70%,5749,Orange ,43.7,19.2,0.5,0.2,34.7,1.7
6029000102,33.83,66.45,65-70%,3055,Kern ,11.7,82.6,0,1.6,0.4,3.8
6037187300,33.82,66.44,65-70%,3216,Los Angeles,23.4,51,2.8,0.2,18.8,3.9
6077005125,33.82,66.43,65-70%,1859,San Joaquin,37.4,53.3,3.2,0.3,3.4,2.4
6037554700,33.81,66.41,65-70%,4874,Los Angeles,80.9,4.1,1.8,0.2,11.6,1.5
6085505100,33.8,66.4,65-70%,3027,Santa Clara,32.3,27.8,3.3,0.2,32.8,3.5
6071002306,33.79,66.39,65-70%,4169,San Bernardino,66.8,11.4,15.1,0.5,4.4,1.8
6037212306,33.79,66.38,65-70%,3052,Los Angeles,48.5,3.9,1.4,0,45.4,0.8
6059075100,33.78,66.36,65-70%,9983,Orange ,74.9,16.9,2.3,0.1,5,0.9
6001427600,33.77,66.35,65-70%,4722,Alameda ,13.6,23.1,15.7,0.4,40.6,6.6
6037115301,33.77,66.34,65-70%,4156,Los Angeles,17.5,55.6,4.4,0.2,18.8,3.4
6059042312,33.77,66.33,65-70%,9085,Orange ,73.2,23.2,0.4,0.8,1.7,0.7
6115040301,33.76,66.31,65-70%,3366,Yuba ,28,47.9,3.4,1.6,13.5,5.6
6001427300,33.76,66.3,65-70%,4896,Alameda ,10.5,42.3,7.9,0.4,33.1,5.7
6037301501,33.75,66.29,65-70%,1902,Los Angeles,8.4,79.4,0.4,0,8.4,3.4
6099000102,33.75,66.28,65-70%,3869,Stanislaus ,18.5,76.2,0.1,1.2,1.8,2.3
6019005805,33.75,66.26,65-70%,3798,Fresno ,25.2,42.8,1.9,0.8,25.6,3.7
6067001200,33.75,66.25,65-70%,3323,Sacramento ,16.2,63,8.4,0.8,7.5,4.1
6037701902,33.74,66.24,65-70%,4016,Los Angeles,10.1,68.5,6.7,0.3,10.4,4
6013302006,33.72,66.23,65-70%,3779,Contra Costa,31.8,51.8,7,0.6,4.7,4.1
6073013206,33.71,66.21,65-70%,6544,San Diego,78.7,13.7,2.3,0.1,4.1,1.1
6025011700,33.7,66.2,65-70%,4797,Imperial ,81.3,15.1,1.8,0.1,1.1,0.5
6013367200,33.69,66.19,65-70%,5171,Contra Costa,45.6,9.9,15.9,0.2,25.7,2.7
6067003000,33.69,66.17,65-70%,6563,Sacramento ,36.5,45,6.6,0.6,7,4.4
6037408135,33.67,66.16,65-70%,4159,Los Angeles,35.3,5.7,4.5,0.4,52.1,2.1
6037700101,33.66,66.15,65-70%,5232,Los Angeles,11.9,77.8,3.2,0.2,4.4,2.5
6065043216,33.66,66.14,65-70%,6495,Riverside ,31.4,51,4.8,0.8,8.3,3.7
6095251100,33.65,66.12,65-70%,3271,Solano ,41.9,24,19,0.5,9.5,5.1
6071012104,33.64,66.11,65-70%,5110,San Bernardino,25.4,65.4,3.6,1.7,1.9,2.1
6037201110,33.63,66.1,65-70%,2574,Los Angeles,81.3,7.1,1.3,0.3,9.6,0.4
6037482101,33.62,66.09,65-70%,4568,Los Angeles,25,4.1,0.3,0.2,69.1,1.3
6101050101,33.62,66.07,65-70%,6438,Sutter ,28.4,51.4,4.1,0.9,10.5,4.6
6001437102,33.6,66.06,65-70%,4251,Alameda ,31.8,12.7,9.8,0.4,40.9,4.4
6111007611,33.6,66.05,65-70%,4375,Ventura ,83.2,13.3,0.7,0.2,1.8,0.8
6037482521,33.6,66.04,65-70%,5754,Los Angeles,44.2,5.4,1.4,0.3,47.6,1.1
6013373000,33.6,66.02,65-70%,4376,Contra Costa,76.8,5,10.6,0.2,6.1,1.3
6073020018,33.58,66.01,65-70%,7708,San Diego,70.1,22.6,1.8,0.2,3.9,1.4
6019004902,33.56,66,65-70%,1985,Fresno ,46.5,44.7,2.5,0.5,3.2,2.6
6037406901,33.56,65.99,65-70%,4701,Los Angeles,80.7,5.9,3.4,0.1,9.2,0.7
6099000806,33.55,65.97,65-70%,4231,Stanislaus ,29.7,54.1,3.9,0.6,7.9,3.8
6019004601,33.55,65.96,65-70%,2641,Fresno ,30.5,60.9,3.1,0.3,3.1,2.2
6073010109,33.53,65.95,65-70%,4595,San Diego,71.2,8.5,3.7,0.1,13.9,2.7
6037405301,33.53,65.94,65-70%,3349,Los Angeles,68.4,14.2,5,0.3,10.5,1.6
6059075812,33.52,65.92,65-70%,6573,Orange ,52.9,39,0.9,0.2,5.4,1.5
6071000808,33.52,65.91,65-70%,5840,San Bernardino,38.1,47.7,4.7,0.4,6.8,2.3
6037670003,33.51,65.9,65-70%,5788,Los Angeles,32.1,47.8,2.7,0.5,13,3.9
6037211921,33.5,65.88,65-70%,2474,Los Angeles,44.2,4.6,4.2,0,45.6,1.2
6037236000,33.48,65.87,65-70%,4113,Los Angeles,8.5,17.4,63.1,0.1,6.5,4.4
6001437300,33.48,65.86,65-70%,3111,Alameda ,35.4,16.5,13.4,0.5,28.8,5.4
6001436300,33.48,65.85,65-70%,7129,Alameda ,56.3,13.2,12.7,0.3,14.3,3.3
6037271200,33.47,65.83,65-70%,2525,Los Angeles,33,33.1,3.8,0.2,26.9,3
6115040200,33.45,65.82,65-70%,7767,Yuba ,23.4,63.4,3.6,1.3,3.5,4.8
6037910402,33.45,65.81,65-70%,3751,Los Angeles,70.9,9.7,16.4,0.2,0.9,1.8
6067006002,33.44,65.8,65-70%,4624,Sacramento ,16.4,64.6,7.8,0.8,6.1,4.3
6001405302,33.44,65.78,65-70%,2530,Alameda ,14.6,23.4,19.3,0.4,38,4.3
6075026402,33.44,65.77,65-70%,4118,San Francisco,21.2,9,10.1,0.1,56.8,2.7
6037201401,33.44,65.76,65-70%,4803,Los Angeles,82.1,3.6,2.9,0.1,10.6,0.7
6029001101,33.43,65.75,65-70%,4413,Kern ,68.2,25.1,3.4,0.9,0.7,1.7
6073016301,33.43,65.73,65-70%,4919,San Diego,36.6,43.9,9.9,0.6,4.5,4.5
6037183520,33.43,65.72,65-70%,3881,Los Angeles,85.4,8.8,1.3,0.2,3.6,0.8
6059088801,33.42,65.71,65-70%,8343,Orange ,28.1,12.3,1.5,0.3,56.3,1.6
6111004901,33.42,65.7,65-70%,6249,Ventura ,57.2,16.6,4.4,0.3,19.1,2.4
6001436500,33.42,65.68,65-70%,4583,Alameda ,36.4,18.6,17.3,0.5,22.4,4.8
6073013308,33.42,65.67,65-70%,3731,San Diego,82,9.4,3.5,0.1,3.6,1.4
6073013306,33.4,65.66,65-70%,4773,San Diego,68.7,17.7,3.6,0.4,7.7,2.1
6073013204,33.4,65.65,65-70%,4014,San Diego,86.9,7.3,1.5,0.1,3.1,1.1
6037543701,33.4,65.63,65-70%,2994,Los Angeles,50,7.5,1.6,0.1,39.2,1.6
6077003210,33.4,65.62,65-70%,2800,San Joaquin,24.5,48,9.3,0.2,13.9,4.1
6059074805,33.39,65.61,65-70%,5962,Orange ,95.1,1.4,1.3,0,1.9,0.3
6037550700,33.39,65.59,65-70%,6921,Los Angeles,69.3,20.8,1.5,0.2,7.1,1.2
6065040404,33.39,65.58,65-70%,3309,Riverside ,55,30.9,3.7,0.3,8.3,1.9
6001410100,33.38,65.57,65-70%,2406,Alameda ,17.7,9.7,61.6,0.6,6.5,3.9
6071000503,33.38,65.56,65-70%,5270,San Bernardino,57.2,22.4,5.7,0.3,12.2,2
6007001100,33.38,65.54,65-70%,4572,Butte ,15.3,74,2.6,0.6,3.8,3.7
6111008700,33.37,65.53,65-70%,6424,Ventura ,79.4,14.7,2.1,0.3,1.8,1.7
6065040615,33.36,65.52,65-70%,9024,Riverside ,40.3,22.9,10,0.2,23.5,3.2
6037900602,33.36,65.51,65-70%,5214,Los Angeles,57.3,22.9,15.3,0.3,1.2,3
6067003600,33.36,65.49,65-70%,2826,Sacramento ,51,26.4,8.2,1,10.8,2.6
6081602400,33.35,65.48,65-70%,6679,San Mateo,24.8,39.7,1.9,0.1,29.5,4
6037577602,33.35,65.47,65-70%,3441,Los Angeles,11.7,72.6,3.1,0.5,9.5,2.7
6037650101,33.33,65.46,65-70%,5831,Los Angeles,17.3,24,2.1,0.2,51,5.4
6013378000,33.33,65.44,65-70%,3435,Contra Costa,14.4,67.5,7.3,0.3,7.7,2.8
6059074111,33.32,65.43,65-70%,5568,Orange ,66.3,13.8,1.7,0.1,16.7,1.4
6095251200,33.32,65.42,65-70%,3061,Solano ,37.7,23.1,23.3,0.5,10.9,4.5
6037216200,33.31,65.41,65-70%,4911,Los Angeles,15.1,38.8,24.7,0.3,17.1,4.1
6037275500,33.3,65.39,65-70%,5207,Los Angeles,71,13,6.2,0.2,8.1,1.5
6037125600,33.28,65.38,65-70%,2657,Los Angeles,13.7,71.5,4.3,0.2,6.4,4
6065041909,33.28,65.37,65-70%,4990,Riverside ,52.4,42.2,1.7,0.3,2,1.4
6037297202,33.27,65.36,65-70%,3423,Los Angeles,37.6,50.3,3.7,0.3,4.2,3.9
6065042403,33.27,65.34,65-70%,4071,Riverside ,49,28.4,14.1,0.5,5.7,2.2
6059001506,33.27,65.33,65-70%,4109,Orange ,19.3,60,0.7,0.2,17,2.7
6067004202,33.26,65.32,65-70%,5538,Sacramento ,37.1,11.3,23.1,0.5,24,4
6037500800,33.26,65.3,65-70%,5470,Los Angeles,91.7,5.7,0.4,0.2,1.5,0.5
6065042401,33.24,65.29,65-70%,2082,Riverside ,37.5,46.7,8.3,0.3,4.6,2.6
6037211500,33.23,65.28,65-70%,4355,Los Angeles,21.8,36.1,3.7,0.1,36,2.2
6077004001,33.21,65.27,65-70%,2508,San Joaquin,53,39.4,2,0.3,3.7,1.6
6059099803,33.2,65.25,65-70%,5762,Orange ,20.5,12.7,0.6,0.1,65,1
6065040808,33.2,65.24,65-70%,7008,Riverside ,57,27.7,6,0.3,7.1,1.9
6037482202,33.19,65.23,65-70%,5229,Los Angeles,17.7,2.8,0.3,0,78.6,0.6
6083002402,33.17,65.22,65-70%,11406,Santa Barbara,74,17.4,1.4,0.2,5.5,1.6
6099000403,33.16,65.2,65-70%,4317,Stanislaus ,21.8,68.4,2.1,0.5,4.1,3.1
6059075811,33.16,65.19,65-70%,3332,Orange ,57.6,33.9,0.8,0.2,5.9,1.6
6111000200,33.16,65.18,65-70%,2822,Ventura ,85.8,11.5,0.8,0.2,0.5,1.2
6071009910,33.14,65.17,65-70%,4653,San Bernardino,47.5,34,11.4,0.3,3.8,3
6037431001,33.13,65.15,65-70%,7171,Los Angeles,44.2,38.4,6.2,0.4,8.1,2.8
6071001901,33.12,65.14,65-70%,5753,San Bernardino,48.4,31.5,5.1,0.1,12.6,2.2
6045011600,33.11,65.13,65-70%,5802,Mendocino ,40.2,49.6,1.2,2.8,2.9,3.3
6001438204,33.11,65.12,65-70%,5368,Alameda ,29,23.4,8.7,0.1,33.7,5
6095251902,33.11,65.1,65-70%,5833,Solano ,34.7,8.9,24.8,0.2,27.4,4
6081604101,33.1,65.09,65-70%,7993,San Mateo,51.6,21.3,2,0.2,20.4,4.5
6037703200,33.09,65.08,65-70%,5629,Los Angeles,6.4,3.5,84.2,0.2,1.5,4.2
6037207710,33.08,65.06,65-70%,2490,Los Angeles,15.5,35,11.7,0.2,34.7,2.9
6037462201,33.06,65.05,65-70%,3788,Los Angeles,39.6,31.2,10.6,0.3,15.8,2.5
6037102107,33.06,65.04,65-70%,3851,Los Angeles,27,60,2.6,0.4,7.6,2.4
6037109603,33.04,65.03,65-70%,4252,Los Angeles,64.9,17.9,4.5,0.3,10.8,1.6
6059074702,33.02,65.01,65-70%,6316,Orange ,96.5,2.3,0.2,0,0.8,0.1
6065043503,33.01,65,65-70%,4112,Riverside ,26.5,58.7,7.9,0.9,3.3,2.8
6107000702,33.01,64.99,60-65%,5391,Tulare ,87.6,10.3,0.2,0.6,0.7,0.7
6029005201,33.01,64.98,60-65%,5397,Kern ,7.4,86,0.2,1.8,0.5,4.1
6065043008,33,64.96,60-65%,5394,Riverside ,44.6,44.6,4.2,0.3,4,2.3
6001435104,33,64.95,60-65%,5216,Alameda ,35.9,16.8,19,0.3,23.5,4.6
6059076101,33,64.94,60-65%,8933,Orange ,46.1,32.7,2.4,0.2,15.8,2.8
6053010400,33,64.93,60-65%,6481,Monterey ,90.1,5.8,0.7,0.1,2.2,1
6107001006,33,64.91,60-65%,5765,Tulare ,32.1,60.1,1.9,0.7,3.5,1.7
6055200203,32.99,64.9,60-65%,2497,Napa ,57.4,38.9,0.2,0.5,1.1,1.9
6037600911,32.99,64.89,60-65%,3349,Los Angeles,53.8,7.6,34,0.2,1.7,2.6
6013371000,32.99,64.88,60-65%,5316,Contra Costa,42.3,23.7,14.2,0.2,15.2,4.4
6059088502,32.99,64.86,60-65%,5249,Orange ,53.6,15.1,1.1,0.3,28.4,1.4
6077004203,32.98,64.85,60-65%,3883,San Joaquin,38.5,54.8,0.5,0.5,3.7,2.1
6037269602,32.98,64.84,60-65%,3252,Los Angeles,53.5,24,15.1,0.1,4.9,2.3
6037103200,32.97,64.83,60-65%,6150,Los Angeles,29,56.3,4.2,0.4,7.4,2.6
6071002036,32.96,64.81,60-65%,11640,San Bernardino,33.4,33.4,14.5,0.3,14.5,3.8
6037212102,32.94,64.8,60-65%,2446,Los Angeles,29.1,13.2,8.3,0.1,46.3,2.9
6001407102,32.93,64.79,60-65%,4351,Alameda ,48.2,8.6,20.9,0.6,20,1.7
6037201120,32.93,64.77,60-65%,4097,Los Angeles,82.1,5.5,1.9,0.1,9.5,0.8
6037481300,32.92,64.76,60-65%,3153,Los Angeles,31,5.1,0.2,0.3,62.8,0.7
6001442800,32.92,64.75,60-65%,2816,Alameda ,23.8,35.7,2.9,0.1,33.4,4.1
6071008404,32.91,64.74,60-65%,2729,San Bernardino,43.6,39.5,8.8,0.4,4.7,3
6037320100,32.91,64.72,60-65%,7144,Los Angeles,90.3,7.2,0.9,0.2,1,0.3
6077003111,32.9,64.71,60-65%,3754,San Joaquin,26.4,34.8,18.8,0.6,15.1,4.4
6037134901,32.9,64.7,60-65%,3069,Los Angeles,25.3,58.6,4.3,0.2,7.6,4
6037920312,32.89,64.69,60-65%,5268,Los Angeles,28.2,60.9,2.9,0.2,4.9,3
6031001200,32.89,64.67,60-65%,2507,Kings ,44.8,52.7,0.6,0.6,0.4,0.9
6037203800,32.88,64.66,60-65%,4589,Los Angeles,96.6,1.6,0.6,0.1,0.8,0.3
6037650200,32.87,64.65,60-65%,5783,Los Angeles,24.8,41.3,2.8,0.2,25.5,5.4
6069000502,32.86,64.64,60-65%,6099,San Benito,76.5,19.7,0.3,0.3,1.7,1.5
6085501200,32.86,64.62,60-65%,4186,Santa Clara,62.6,20.9,2.2,0.5,11.2,2.7
6077003215,32.86,64.61,60-65%,3855,San Joaquin,28.1,35.6,15.7,0.3,15.9,4.4
6019004503,32.85,64.6,60-65%,4723,Fresno ,23.6,63.5,3.4,0.3,5.9,3.2
6073010103,32.85,64.59,60-65%,5569,San Diego,75.3,15,3,0.2,4.5,1.9
6073016502,32.83,64.57,60-65%,6915,San Diego,28.7,57,5.1,0.4,3.2,5.5
6019005302,32.82,64.56,60-65%,5208,Fresno ,40.7,34,9.9,1,11.9,2.6
6037134304,32.82,64.55,60-65%,2882,Los Angeles,28.3,46,4.1,0.2,18.6,2.7
6101050702,32.81,64.54,60-65%,6205,Sutter ,44,39.4,1.6,0.7,11.1,3.1
6065041301,32.8,64.52,60-65%,3473,Riverside ,77.7,16.7,1.9,0.4,2.5,0.8
6061020901,32.79,64.51,60-65%,2605,Placer ,40.9,51.4,1.7,1,1.5,3.5
6037117302,32.79,64.5,60-65%,4914,Los Angeles,27.2,50,4.5,0.1,15.2,3
6029003122,32.79,64.48,60-65%,8845,Kern ,73.3,13.9,8.5,0.4,2.5,1.4
6075017802,32.78,64.47,60-65%,4516,San Francisco,14.3,47.2,10.6,0.6,23.6,3.8
6065041906,32.77,64.46,60-65%,6360,Riverside ,66.4,26.8,3.1,0.3,2.2,1.2
6111004503,32.76,64.45,60-65%,4387,Ventura ,79.1,5.6,2,0.1,11.7,1.5
6029005900,32.75,64.43,60-65%,3589,Kern ,39.1,40.3,16.5,0.6,1.1,2.4
6059074408,32.75,64.42,60-65%,5399,Orange ,78,11.6,2.7,0.3,6.4,1.1
6107002203,32.74,64.41,60-65%,4363,Tulare ,70.9,21.7,3.1,0.4,2.5,1.3
6047000602,32.73,64.4,60-65%,3550,Merced ,48,41.4,3.4,0.4,4,2.8
6007002500,32.72,64.38,60-65%,4930,Butte ,14.2,63,3.3,2.5,12.9,4.2
6037131600,32.71,64.37,60-65%,5494,Los Angeles,54.5,28.9,2.5,0.2,11.9,2.1
6037124903,32.71,64.36,60-65%,3262,Los Angeles,20.5,64.3,6.3,0.3,4.6,4.1
6059001901,32.71,64.35,60-65%,2810,Orange ,50.4,33.4,1.3,0.4,12.4,2.1
6073012102,32.7,64.33,60-65%,3279,San Diego,75.6,11.2,2.4,0.4,9.1,1.4
6095252605,32.69,64.32,60-65%,5520,Solano ,46,22.4,16,0.3,9.3,5.9
6065046101,32.69,64.31,60-65%,3060,Riverside ,50.5,39,5.7,0.6,2.9,1.3
6029005802,32.69,64.3,60-65%,7379,Kern ,40.6,42.2,9.2,0.9,3.2,3.9
6085503402,32.67,64.28,60-65%,5263,Santa Clara,69.1,2.7,3.6,0.1,22.9,1.5
6065043900,32.64,64.27,60-65%,6405,Riverside ,51.1,41.1,2.5,1,1.8,2.5
6037430901,32.64,64.26,60-65%,4324,Los Angeles,49.1,27.2,7.8,0.2,12.5,3.3
6025010600,32.63,64.25,60-65%,6998,Imperial ,65.3,30,1.1,0.4,2.3,0.9
6077003213,32.63,64.23,60-65%,4571,San Joaquin,27.2,27.9,17.4,0.4,23.1,3.9
6069000701,32.62,64.22,60-65%,3644,San Benito,78.5,17.2,0.7,0.2,2.1,1.4
6037703100,32.61,64.21,60-65%,5446,Los Angeles,6.6,4.9,82.1,0.1,1.2,5.2
6085503306,32.6,64.19,60-65%,4311,Santa Clara,62.2,3.7,1.5,0.2,31.2,1.1
6037125100,32.6,64.18,60-65%,5431,Los Angeles,19.4,64.4,6.8,0.2,5.7,3.5
6095251000,32.59,64.17,60-65%,2470,Solano ,27,39.5,21.9,0.6,5.9,5
6065042407,32.59,64.16,60-65%,3262,Riverside ,50.7,31.3,10.8,0.9,3.5,2.9
6065045900,32.58,64.14,60-65%,1838,Riverside ,57.7,32.4,7.6,0.9,0.5,0.9
6059087601,32.57,64.13,60-65%,4808,Orange ,52.4,25.8,3,0.1,16.9,1.9
